l,D_l_LCDM,D_l_LPEG,delta_D_l,modulation_function,relative_change
604,5823.027999823583,5823.025535896556,-0.002463927026838064,0.9999995768649872,-4.231350127309558e-05
605,5785.912711641197,5785.913605138483,0.0008934972856877721,1.0000001544263335,1.5442633344434402e-05
606,5749.003261557819,5749.004127237177,0.0008656793579575606,1.0000001505790341,1.5057903406424326e-05
607,5710.800584881062,5710.7983088717565,-0.002276009305205662,0.9999996014553001,-3.985446998852026e-05
608,5674.664763103798,5674.667693626565,0.0029305227672011824,1.0000005164221835,5.164221834310283e-05
609,5639.764026159918,5639.761358488538,-0.0026676713805500185,0.99999952698883,-4.730111700021641e-05
610,5598.6886674568195,5598.690275450308,0.001607993488505599,1.000000287208949,2.872089490977221e-05
611,5566.493483510615,5566.493367980994,-0.00011552962132554967,0.9999999792455301,-2.075446987727159e-06
612,5528.100232369697,5528.098894912504,-0.0013374571926760837,0.9999997580620581,-2.4193794187099318e-05
613,5491.8781041815355,5491.880412725084,0.002308543548679154,1.0000004203559338,4.20355933778177e-05
614,5455.174307461851,5455.171784191505,-0.0025232703455912997,0.9999995374537635,-4.625462365409385e-05
615,5420.131290551779,5420.133243383794,0.0019528320153767709,1.0000003602923824,3.6029238235997956e-05
616,5383.066305400586,5383.065496059005,-0.0008093415808616555,0.999999849650453,-1.5034954706942395e-05
617,5352.081572960892,5352.081046821856,-0.0005261390360828955,0.9999999016945036,-9.83054964522567e-06
618,5313.888377598233,5313.890008434526,0.0016308362928612041,1.0000003069007433,3.069007432930513e-05
619,5279.1729654325245,5279.170791790233,-0.0021736422913818387,0.9999995882608307,-4.1173916930068826e-05
620,5243.9091524541145,5243.911164406623,0.0020119525088375667,1.0000003836741733,3.836741732827287e-05
621,5208.761997821605,5208.7607674324045,-0.0012303892008276307,0.9999997637847148,-2.3621528519486988e-05
622,5176.3794915918525,5176.37959509764,0.00010350578759243945,1.0000000199957881,1.9995788129631337e-06
623,5139.940081660159,5139.9410804318,0.0009987716412069858,1.000000194315814,1.9431581406380726e-05
624,5107.015251119809,5107.0135199907545,-0.001731129054860503,0.9999996610291981,-3.3897080187511095e-05
625,5072.478376780853,5072.48025632762,0.0018795467667587218,1.0000003705381526,3.705381525847999e-05
626,5039.53717511811,5039.5357490221795,-0.0014260959305829601,0.999999717018472,-2.8298152807048938e-05
627,5008.493996773602,5008.494539965813,0.000543192210898269,1.0000001084542003,1.0845420025424516e-05
628,4976.093138885325,4976.093607312712,0.00046842738720442867,1.0000000941355747,9.413557466276833e-06
629,4944.284060697385,4944.2827810256895,-0.001279671695556317,0.9999997411815987,-2.5881840117734272e-05
630,4909.447084613517,4909.448724278869,0.0016396653518313542,1.0000003339816732,3.339816732051472e-05
631,4878.107243866765,4878.105787421182,-0.0014564455832442036,0.9999997014322338,-2.985677662325669e-05
632,4847.306599704653,4847.307413814837,0.000814110183455341,1.0000001679510397,1.6795103975988332e-05
633,4815.506112147069,4815.506170655397,5.8508328038442414e-05,1.0000000121499852,1.214998520941666e-06
634,4787.081857386405,4787.0809887873675,-0.0008685990378580755,0.999999818553544,-1.814464560529372e-05
635,4755.840685046854,4755.842041214243,0.0013561673895310378,1.0000002851582883,2.8515828837476653e-05
636,4725.095137352862,4725.093758878945,-0.0013784739176117,0.9999997082653623,-2.917346376191616e-05
637,4696.549036812217,4696.549987748189,0.0009509359715593746,1.0000002024754695,2.0247546956409984e-05
638,4665.531470599087,4665.531236844421,-0.00023375466571451398,0.9999999498975268,-5.010247325252706e-06
639,4639.611499599121,4639.610975464985,-0.0005241341359578655,0.9999998870305982,-1.1296940185684784e-05
640,4608.404832896306,4608.405904482036,0.0010715857297327602,1.0000002325285577,2.3252855783923964e-05
641,4582.024307307676,4582.023067616378,-0.0012396912979966146,0.9999997294446266,-2.705553735320617e-05
642,4553.073176820927,4553.07416636777,0.0009895468429022003,1.0000002173360287,2.1733602875961843e-05
643,4526.038559467217,4526.03813481137,-0.0004246558473823825,0.9999999061749383,-9.382506176270201e-06
644,4497.241762559031,4497.241509451338,-0.0002531076925151865,0.9999999437193494,-5.6280650647334245e-06
645,4471.113541430889,4471.1143544760125,0.0008130451233228086,1.0000001818439894,1.818439893750965e-05
646,4445.411301043125,4445.4102268083125,-0.0010742348122221301,0.9999997583497365,-2.416502634908178e-05
647,4421.260576283218,4421.261539882047,0.0009635988290028763,1.0000002179466267,2.1794662684481185e-05
648,4393.496480758534,4393.495946076204,-0.0005346823299987591,0.9999998783014094,-1.2169859071025057e-05
649,4370.332877623363,4370.332825194839,-5.242852421361022e-05,0.9999999880035398,-1.1996460151136463e-06
650,4342.934587690956,4342.935180640725,0.0005929497692704899,1.0000001365320517,1.3653205161115459e-05
651,4321.0945543865555,4321.093647122973,-0.0009072635821212316,0.9999997900384796,-2.099615203282751e-05
652,4296.092429534531,4296.093327944168,0.0008984096366475569,1.000000209122511,2.091225110687148e-05
653,4274.247413224794,4274.246827845083,-0.0005853797110830783,0.9999998630449634,-1.3695503663916977e-05
654,4250.803133518871,4250.803221465216,8.794634504738497e-05,1.000000020689348,2.0689347938487525e-06
655,4228.156897949394,4228.157313312622,0.0004153632280576858,1.0000000982374206,9.823742072086587e-06
656,4203.2781575673735,4203.277405783127,-0.0007517842468587332,0.9999998211433508,-1.7885664918588795e-05
657,4185.449631104897,4185.4504462749965,0.0008151700994858402,1.0000001947628503,1.9476285019123437e-05
658,4161.797545121133,4161.796950907762,-0.0005942133711869246,0.999999857221942,-1.4277805797726027e-05
659,4140.748331962196,4140.7485113835355,0.00017942133945325622,1.0000000433306555,4.3330655492465776e-06
660,4122.537997880394,4122.538275595449,0.0002777150548354257,1.0000000673650686,6.736506855199712e-06
661,4101.137812626453,4101.137195840241,-0.0006167862120491918,0.9999998496060751,-1.503939248640341e-05
662,4082.4731178976667,4082.473843721577,0.0007258239102156949,1.0000001777902485,1.777902485220697e-05
663,4064.356241088245,4064.3556640723054,-0.0005770159395979135,0.9999998580301761,-1.4196982384679341e-05
664,4044.4164592960515,4044.4166928675477,0.00023357149621006101,1.0000000577515937,5.7751593724528355e-06
665,4021.844712504102,4021.844887633387,0.00017512928479845868,1.0000000435445169,4.354451683675742e-06
666,4007.356178197269,4007.3556747260022,-0.0005034712667111307,0.9999998743632349,-1.2563676506978725e-05
667,3987.8611935169156,3987.861832523272,0.0006390063563230797,1.0000001602378632,1.6023786318388296e-05
668,3972.084203351951,3972.0836599326785,-0.0005434192726170295,0.9999998631903946,-1.3680960543546645e-05
669,3953.6437128346247,3953.6439727619745,0.0002599273498162802,1.0000000657437464,6.574374645152871e-06
670,3939.0538083781303,3939.05391073762,0.0001023594895741553,1.0000000259858064,2.5985806377268275e-06
671,3922.89647639832,3922.8960646888686,-0.00041170945132762427,0.9999998950496263,-1.0495037373650551e-05
672,3910.1312490179857,3910.131809746978,0.0005607289922409109,1.0000001434041357,1.4340413570049234e-05
673,3893.5693937894866,3893.568891380627,-0.0005024088595746434,0.9999998709644522,-1.2903554778708206e-05
674,3877.176957636261,3877.1772247710937,0.0002671348329386092,1.000000068899314,6.8899314077598665e-06
675,3863.0684109909903,3863.0684640249187,5.3033928452350665e-05,1.0000000137284466,1.3728446615509434e-06
676,3848.616422410607,3848.616082775183,-0.0003396354240976507,0.9999999117512928,-8.824870728086686e-06
677,3833.9015538514195,3833.902044680373,0.0004908289533887,1.0000001280233586,1.2802335857988538e-05
678,3822.324132893481,3822.3236746137873,-0.0004582796937029343,0.9999998801044396,-1.1989556033700857e-05
679,3810.8422428859444,3810.842504080876,0.00026119493168152985,1.0000000685399486,6.8539948660726345e-06
680,3797.454281838313,3797.454303862643,2.2024330064596143e-05,1.0000000057997618,5.799761742999672e-07
681,3785.5595371183185,3785.5592525107004,-0.0002846076181413082,0.999999924817556,-7.518244406161422e-06
682,3772.21067509322,3772.211106720562,0.00043162734209545306,1.0000001144229151,1.144229151742132e-05
683,3763.098662076752,3763.098247272982,-0.00041480377012703684,0.9999998897706897,-1.102293103041093e-05
684,3752.96781055885,3752.968057153862,0.00024659501195856137,1.0000000657066686,6.570666853703741e-06
685,3740.1592397059007,3740.1592445832352,4.8773345042718574e-06,1.0000000013040447,1.304044611922827e-07
686,3733.0129485227426,3733.0127048634645,-0.00024365927811231813,0.9999999347285206,-6.527147949185146e-06
687,3719.867372185883,3719.867754045058,0.0003818591749222833,1.0000001026539758,1.026539757243801e-05
688,3710.216842021807,3710.2164689323245,-0.0003730894827640441,0.9999998994426744,-1.0055732552837439e-05
689,3700.5990637373584,3700.599290156628,0.00022641926943833823,1.0000000611844908,6.118449081854057e-06
690,3692.6403125858747,3692.6403106034136,-1.982461071747821e-06,0.9999999994631318,-5.368681766785856e-08
691,3683.462665365167,3683.462451756001,-0.00021360916616686154,0.9999999420085974,-5.799140253962232e-06
692,3675.980877989722,3675.9812183579515,0.0003403682294447208,1.000000092592492,9.259249183876533e-06
693,3667.9545655191164,3667.9542311340947,-0.00033438502168792184,0.9999999088361059,-9.116389413089613e-06
694,3657.3610301612607,3657.361233303952,0.00020314269113441696,1.000000055543516,5.554351606504102e-06
695,3651.7364503410927,3651.736448973834,-1.3672588465851732e-06,0.9999999996255866,-3.744133414823689e-08
696,3646.5684284008457,3646.568235770726,-0.00019263011972725508,0.9999999471749609,-5.282503907700711e-06
697,3639.3143170868093,3639.314622836091,0.0003057492817788443,1.0000000840128813,8.401288131210109e-06
698,3635.398349805911,3635.3980510933084,-0.00029871260267100297,0.9999999178322225,-8.216777748357366e-06
699,3626.5364202823926,3626.5365986531833,0.00017837079076343798,1.0000000491848888,4.918488885589312e-06
700,3618.395518012429,3618.3955225625664,4.550137418846134e-06,1.0000000012575014,1.2575013970129796e-07
701,3613.0973793254434,3613.0972012379516,-0.00017808749180403538,0.9999999507105751,-4.928942486385017e-06
702,3608.6050743062374,3608.605350867153,0.0002765609156085702,1.0000000766392858,7.663928579431478e-06
703,3605.650976551577,3605.650711250337,-0.0002653012402333843,0.9999999264207096,-7.357929038575909e-06
704,3597.733322051923,3597.7334745419353,0.00015249001216943725,1.0000000423850237,4.238502371333805e-06
705,3592.1890820251,3592.189096121194,1.4096093764237594e-05,1.0000000039240957,3.924095709430448e-07
706,3591.18268719109,3591.182518596395,-0.0001685946949692152,0.9999999530531556,-4.694684443945253e-06
707,3588.2553238740165,3588.2555756974484,0.00025182343188134837,1.000000070179909,7.017990893955401e-06
708,3583.09725391297,3583.0970197762913,-0.0002341366785003629,0.9999999346552265,-6.534477350417179e-06
709,3579.5847672557306,3579.5848937397323,0.0001264840016119706,1.000000035334825,3.5334825080546664e-06
710,3577.2497384289263,3577.2497644290397,2.6000113393820357e-05,1.0000000072681852,7.268185140811335e-07
711,3572.721840615669,3572.7216783905023,-0.00016222516660491237,0.9999999545933957,-4.54066042199795e-06
712,3569.9801005371755,3569.980330263727,0.0002297265514243918,1.0000000643495328,6.434953275785061e-06
713,3567.223562461328,3567.223357772063,-0.00020468926504690899,0.9999999426194458,-5.738055422174791e-06
714,3565.8929854149214,3565.893085875609,0.00010046068746305536,1.000000028172659,2.8172659099405344e-06
715,3562.095710834027,3562.095749979054,3.914502667612396e-05,1.0000000109893248,1.0989324783459726e-06
716,3558.833507882684,3558.8333501466245,-0.00015773605946378666,0.9999999556775951,-4.432240483136037e-06
717,3558.1621409366358,3558.1623504570503,0.0002095204145007301,1.0000000588844482,5.888444826338825e-06
718,3556.5730418259063,3556.572865424512,-0.00017640139412833378,0.9999999504013015,-4.95986985375594e-06
719,3554.7204587813217,3554.720533469275,7.468795320164645e-05,1.0000000210109217,2.10109216934746e-06
720,3551.9877742695776,3551.98782693103,5.266145262794453e-05,1.0000000148259105,1.4825910440745731e-06
721,3550.2657952607683,3550.2656412193637,-0.00015404140458485927,0.9999999566113036,-4.338869635915383e-06
722,3551.36746364376,3551.36765383023,0.00019018647026314284,1.000000053553025,5.355302491508679e-06
723,3547.879338167022,3547.8791894166543,-0.0001487503677708446,0.9999999580734423,-4.19265576962082e-06
724,3550.1808761603806,3550.1809257083846,4.954800397172221e-05,1.000000013956473,1.3956473120690615e-06
725,3549.806531005032,3549.8065968239057,6.581887373613426e-05,1.0000000185415383,1.8541538295468577e-06
726,3545.252123156164,3545.251973056452,-0.00015009971230028896,0.9999999576617664,-4.233823352643889e-06
727,3546.5316416441074,3546.5318124597766,0.00017081566920751357,1.0000000481641464,4.816414640201166e-06
728,3545.1218115350002,3545.1216898608177,-0.00012167418253739015,0.9999999656784199,-3.432158018985151e-06
729,3543.7068751914694,3543.706900441335,2.5249865757359657e-05,1.0000000071252693,7.125269286273964e-07
730,3548.6506994911133,3548.650777264596,7.77734826442611e-05,1.0000000219163534,2.191635334957426e-06
731,3544.1451366451583,3544.144991540261,-0.0001451048974558944,0.9999999590578569,-4.09421431294004e-06
732,3546.1330312246296,3546.133182200612,0.00015097598225111142,1.000000042574822,4.257482190367038e-06
733,3544.515952962199,3544.5158580321845,-9.493001471128082e-05,0.9999999732177776,-2.678222244477318e-06
734,3545.5929834725125,3545.5929857819924,2.3094798962119967e-06,1.0000000006513663,6.513663319443166e-08
735,3546.501223573708,3546.5013113274044,8.775369633440278e-05,1.0000000247437377,2.4743737786159814e-06
736,3544.7619081573052,3544.7617698652098,-0.00013829209547111532,0.9999999609869156,-3.9013084391612785e-06
737,3542.893737851765,3542.893867866964,0.0001300151989198639,1.0000000366974593,3.6697459348215925e-06
738,3546.4329991112863,3546.432930469431,-6.864185525046196e-05,0.9999999806448182,-1.9355181746747558e-06
739,3546.31553040851,3546.3155115786,-1.8829910004569683e-05,0.9999999946902891,-5.309710837377353e-07
740,3547.2151545033425,3547.2152496836657,9.518032311461866e-05,1.0000000268324076,2.683240766881116e-06
741,3547.529986583953,3547.5298574132867,-0.00012917066624140716,0.9999999635885626,-3.6411437459275815e-06
742,3546.2257530245447,3546.2258612076616,0.00010818311693583382,1.000000030506551,3.050655104051551e-06
743,3548.8735758327093,3548.8735327542267,-4.3078482576675015e-05,0.9999999878613646,-1.2138635444788155e-06
744,3548.2118464024165,3548.2118088503694,-3.755204716071603e-05,0.9999999894166276,-1.058337235382115e-06
745,3547.3596893855024,3547.359788760033,9.937453069142066e-05,1.0000000280136607,2.8013660692140016e-06
746,3550.9587277932615,3550.958610420429,-0.00011737283239199314,0.999999966946157,-3.3053843029297704e-06
747,3548.584395242782,3548.5844805645384,8.532175615982851e-05,1.0000000240438853,2.4043885295277325e-06
748,3550.8920723296487,3550.892053578119,-1.8751529751170892e-05,0.999999994719206,-5.280794056595614e-07
749,3550.7742587583134,3550.774205552644,-5.320566924638115e-05,0.9999999850157556,-1.4984244384205623e-06
750,3553.415242223514,3553.415342263187,0.00010003967327065766,1.0000000281531052,2.8153105238570103e-06
751,3548.8134585691223,3548.8133559274534,-0.00010264166894558002,0.9999999710771867,-2.892281325684699e-06
752,3550.159664678668,3550.1597265256314,6.184696349009755e-05,1.0000000174208963,1.7420896334727367e-06
753,3552.4608578520792,3552.4608615007855,3.6487062970991246e-06,1.0000000010270926,1.0270926107558123e-07
754,3549.8580277938486,3549.8579627243207,-6.506952786367037e-05,0.9999999816698225,-1.8330177532229232e-06
755,3554.124165421906,3554.1242619719997,9.655009353082278e-05,1.0000000271656502,2.7165650111540607e-06
756,3553.319913144477,3553.3198275963173,-8.55481598591723e-05,0.9999999759244419,-2.407555805564021e-06
757,3551.5301722457893,3551.5302106607446,3.841495527012739e-05,1.000000010816452,1.081645189736229e-06
758,3552.7618879982774,3552.761911318671,2.332039366592653e-05,1.0000000065640182,6.564018192355096e-07
759,3551.514042839077,3551.5139701703724,-7.266870443345397e-05,0.9999999795386689,-2.046133101457841e-06
760,3551.065852706731,3551.0659415965843,8.88898530320148e-05,1.0000000250318797,2.503187964375829e-06
761,3550.5217745305563,3550.5217083144116,-6.621614465984749e-05,0.999999981350306,-1.8649694006904793e-06
762,3551.913587377768,3551.913603248905,1.5871136838541133e-05,1.0000000044683341,4.4683341663889243e-07
763,3554.019813065789,3554.0198525121664,3.944637728636735e-05,1.0000000110990876,1.1099087613791295e-06
764,3551.8317127673295,3551.8316372449913,-7.552233819296816e-05,0.999999978737073,-2.1262926934712975e-06
765,3550.7347228910858,3550.7348003441252,7.745303946649074e-05,1.000000021813243,2.181324303591646e-06
766,3547.9777105852722,3547.9776649468245,-4.5638447772944346e-05,0.9999999871367716,-1.2863228434830233e-06
767,3549.365779042833,3549.3657742760233,-4.766809524880955e-06,0.9999999986569968,-1.3430031790542686e-07
768,3548.2877863539693,3548.287837511198,5.115722888149321e-05,1.0000000144174408,1.441744073810305e-06
769,3546.648760196226,3546.64868681843,-7.337779561567004e-05,0.9999999793106674,-2.0689332543775848e-06
770,3545.7750972048625,3545.77515983353,6.262866736506112e-05,1.000000017662899,1.7662898984888057e-06
771,3543.930101354778,3543.930076524974,-2.4829803805914707e-05,0.9999999929937095,-7.006290501165003e-07
772,3545.200476368039,3545.2004539657496,-2.240228923255927e-05,0.9999999936809528,-6.319047225083814e-07
773,3543.515607140381,3543.515665078914,5.793853324576048e-05,1.0000000163505793,1.6350579387603407e-06
774,3539.772496811888,3539.7724303131686,-6.649871920672012e-05,0.9999999812138438,-1.8786156247784991e-06
775,3538.262808856415,3538.2628542478637,4.539144856607891e-05,1.0000000128287385,1.282873856980388e-06
776,3537.8597595644787,3537.859754531356,-5.033122761233244e-06,0.9999999985773538,-1.422646205131895e-07
777,3536.850003729356,3536.8499677397235,-3.598963257900323e-05,0.9999999898243825,-1.0175617439544999e-06
778,3536.118957756764,3536.119017192098,5.943533415120328e-05,1.0000000168080698,1.680806976836202e-06
779,3531.4821716271754,3531.482116160893,-5.546628244701424e-05,0.9999999842937668,-1.570623317672235e-06
780,3529.34793221416,3529.3479591970845,2.6982924282492604e-05,1.0000000076453002,7.645300151964526e-07
781,3526.8702770981786,3526.8702895120528,1.241387417394435e-05,1.000000003519799,3.519798914792573e-07
782,3523.1485289326192,3523.1484842563004,-4.4676318793790415e-05,0.9999999873192066,-1.2680793451340994e-06
783,3522.8993554423605,3522.8994111262296,5.568386904997169e-05,1.0000000158062616,1.5806261670220103e-06
784,3520.0868277510353,3520.0867865131586,-4.123787675780477e-05,0.999999988284983,-1.1715016923077272e-06
785,3514.408804404502,3514.4088132333045,8.828802492644172e-06,1.000000002512173,2.512172881418719e-07
786,3511.792055557005,3511.792081784875,2.6227869966533035e-05,1.0000000074685145,7.468514522387642e-07
787,3510.3100852325883,3510.3100371614655,-4.8071122819237644e-05,0.9999999863057332,-1.3694266788984404e-06
788,3507.1001068985825,3507.100154204516,4.730593354906887e-05,1.000000013488618,1.348861797700514e-06
789,3500.155319047466,3500.1552939118887,-2.513557728889282e-05,0.9999999928187252,-7.181274828607671e-07
790,3496.7930971080295,3496.7930896185853,-7.489444215025287e-06,0.9999999978581964,-2.141803648954615e-07
791,3494.0317152628672,3494.031750666516,3.540364878062974e-05,1.0000000101326065,1.0132606589109398e-06
792,3491.563156498898,3491.563110402404,-4.609649386111414e-05,0.9999999867977488,-1.3202251196663609e-06
793,3486.6067129568673,3486.606748282958,3.532609071044135e-05,1.0000000101319402,1.013194019823433e-06
794,3481.3766513283076,3481.3766424495175,-8.878790140443016e-06,0.9999999974496324,-2.5503675786000756e-07
795,3475.6771713908456,3475.6771508609636,-2.0529882021946833e-05,0.9999999940932713,-5.906728677488619e-07
796,3472.7458376505024,3472.7458769970267,3.934652431780705e-05,1.0000000113300904,1.1330090411807124e-06
797,3464.574743830178,3464.5747045387784,-3.9291399389185244e-05,0.999999988659099,-1.1340901061279335e-06
798,3461.059724924961,3461.059746153566,2.1228604964562692e-05,1.0000000061335563,6.133556382076865e-07
799,3456.8975941442027,3456.897600021342,5.877139301446732e-06,1.0000000017001196,1.700119584509037e-07
800,3450.8584640459894,3450.8584348954028,-2.9150586669857148e-05,0.9999999915526565,-8.447343457743348e-07
801,3444.069675156443,3444.0697131387133,3.798227044171654e-05,1.0000000110283107,1.1028310697573574e-06
802,3439.3762699413,3439.376241046668,-2.8894632123410702e-05,0.9999999915988744,-8.401125627323075e-07
803,3435.0588810121076,3435.0588878021936,6.7900859903602395e-06,1.0000000019767015,1.9767014847674477e-07
804,3422.991708129856,3422.9917256527347,1.7522878806630615e-05,1.0000000051191706,5.119170684817172e-07
805,3416.9066302458073,3416.906597586062,-3.2659745102137094e-05,0.9999999904417215,-9.558278477099505e-07
806,3411.9459019506457,3411.9459339154328,3.1964787012839224e-05,1.0000000093684918,9.36849174383586e-07
807,3406.0887108262837,3406.088694445744,-1.638053981878329e-05,0.9999999951908064,-4.809193538241561e-07
808,3400.54196839101,3400.541962184707,-6.2063031691650394e-06,0.9999999981749077,-1.8250923608220001e-07
809,3394.364843989483,3394.3648689324505,2.4942967684182804e-05,1.0000000073483462,7.34834610615007e-07
810,3385.3457454847266,3385.3457143108003,-3.1173926345218206e-05,0.9999999907915088,-9.208491152431642e-07
811,3377.989237101694,3377.9892596191826,2.2517488559969934e-05,1.0000000066659445,6.665944436013029e-07
812,3368.997658142236,3368.997654500727,-3.6415090107766446e-06,0.9999999989191121,-1.0808879614314363e-07
813,3360.7694995655716,3360.769483436871,-1.6128700735862367e-05,0.9999999952008906,-4.7991094711932e-07
814,3353.998583997531,3353.998611447068,2.7449536901258398e-05,1.000000008184123,8.184122984495155e-07
815,3345.7130964677035,3345.7130711614573,-2.5306246243417263e-05,0.9999999924362175,-7.563782522217695e-07
816,3339.8558394054166,3339.8558506946974,1.1289280791970668e-05,1.0000000033801701,3.3801700836226694e-07
817,3328.769931253486,3328.76993873649,7.483004083042033e-06,1.0000000022479787,2.2479787541893058e-07
818,3319.1087544588136,3319.10873258706,-2.1871753688174067e-05,0.9999999934103534,-6.589646590757854e-07
819,3310.62125176503,3310.621277003112,2.5238081889256136e-05,1.0000000076233673,7.623367328956964e-07
820,3300.9784341244463,3300.9784176923376,-1.6432108623121167e-05,0.9999999950220491,-4.977950916992171e-07
821,3294.0385331534007,3294.0385333318104,1.784096639312338e-07,1.0000000000541613,5.416137732925707e-09
822,3285.6554473439264,3285.655462805671,1.5461744624190032e-05,1.0000000047058326,4.705832632782317e-07
823,3274.8677362566664,3274.8677132512125,-2.30054538405966e-05,0.9999999929751502,-7.024849762907664e-07
824,3262.381884514508,3262.3819036939126,1.9179404716851423e-05,1.0000000058789575,5.878957582461445e-07
825,3256.283895557442,3256.2838892151217,-6.342320375551935e-06,0.9999999980522827,-1.9477172688182324e-07
826,3246.920405679055,3246.92039668199,-8.997064924187725e-06,0.9999999972290466,-2.7709533342583107e-07
827,3233.129839087578,3233.1298583886737,1.930109556269599e-05,1.0000000059697867,5.969786715445661e-07
828,3224.3663895081827,3224.3663696521007,-1.9856081962643657e-05,0.9999999938418654,-6.15813451822773e-07
829,3212.8784811802907,3212.8784919631807,1.0782890058180783e-05,1.0000000033561462,3.3561462474670234e-07
830,3202.330950001758,3202.3309530958595,3.0941014301788528e-06,1.000000000966203,9.662028936069691e-08
831,3192.5131725450774,3192.5131576922795,-1.4852797903586179e-05,0.9999999953476157,-4.652384219215453e-07
832,3181.2553622758246,3181.255381146807,1.8870982330554398e-05,1.0000000059319294,5.931929437143445e-07
833,3169.33131730626,3169.331303772615,-1.3533645415009232e-05,0.9999999957298105,-4.2701895321288186e-07
834,3159.043898386846,3159.0439002424096,1.8555633687356021e-06,1.0000000005873813,5.873813180257288e-08
835,3148.700462950926,3148.700473154947,1.0204020782111911e-05,1.0000000032407086,3.240708635888731e-07
836,3138.153308395549,3138.1532916574934,-1.6738055819587316e-05,0.9999999946662721,-5.333727888566738e-07
837,3122.893961979823,3122.8939767485026,1.4768679648113903e-05,1.0000000047291646,4.729164623556732e-07
838,3113.695237202126,3113.695231522793,-5.679332844010787e-06,0.9999999981760151,-1.8239848191161017e-07
839,3100.9376188691704,3100.9376130800556,-5.789114766230341e-06,0.9999999981331082,-1.8668917204279258e-07
840,3089.0235139500687,3089.02352783568,1.3885611224395689e-05,1.0000000044951458,4.4951458484171756e-07
841,3075.7360864352204,3075.736071663483,-1.4771737369301263e-05,0.9999999951973326,-4.802667379183925e-07
842,3066.8950238459893,3066.895032198395,8.352405529876705e-06,1.0000000027234077,2.723407702231199e-07
843,3052.9914836980415,3052.9914856046075,1.9065660126216244e-06,1.0000000006244911,6.244911008766491e-08
844,3039.1877506704614,3039.187739931533,-1.0738928267528536e-05,0.9999999964665137,-3.5334862958563416e-07
845,3028.7482378324503,3028.748251688294,1.3855843917554012e-05,1.0000000045747757,4.5747757256542607e-07
846,3014.0817681588246,3014.0817582137615,-9.94506308416021e-06,0.9999999967004667,-3.299533273855152e-07
847,3002.6769475549345,3002.67694884344,1.2885057003586553e-06,1.000000000429119,4.291189904421384e-08
848,2991.139657739983,2991.1396653517013,7.611718501721043e-06,1.0000000025447553,2.5447553015536e-07
849,2976.327790100982,2976.327777803476,-1.2297506145841908e-05,0.9999999958682286,-4.131771435505991e-07
850,2963.608811388342,2963.608822024404,1.0636062143021263e-05,1.0000000035888887,3.5888886894079174e-07
851,2948.4574196051835,2948.4574158685423,-3.736641247087391e-06,0.9999999987326792,-1.267320742786155e-07
852,2934.705062072498,2934.705057373613,-4.6988852773210965e-06,0.999999998398856,-1.6011439575473826e-07
853,2920.4668482589655,2920.466858637094,1.0378128536103759e-05,1.0000000035535854,3.5535854626429587e-07
854,2908.0437144205666,2908.043703833643,-1.0586923508526525e-05,0.9999999963594345,-3.640565461938384e-07
855,2895.1975124347355,2895.1975178992716,5.464536116051022e-06,1.0000000018874484,1.8874484702964476e-07
856,2881.796574828135,2881.796576994458,2.1663231564161833e-06,1.0000000007517267,7.517266053192456e-08
857,2867.122219151268,2867.1222108118336,-8.33943431644002e-06,0.9999999970913572,-2.908642771046111e-07
858,2855.61201259355,2855.6120226114767,1.0017926797445398e-05,1.000000003508154,3.508154032573503e-07
859,2839.051473268624,2839.0514667279494,-6.540674348798348e-06,0.9999999976961762,-2.303823798329382e-07
860,2826.9796383975145,2826.9796383262983,-7.12161636329256e-08,0.9999999999748084,-2.519160826828409e-09
861,2812.255845442457,2812.255851774233,6.331776148726931e-06,1.0000000022514937,2.251493639523662e-07
862,2799.3838673773225,2799.3838582965172,-9.080805284611415e-06,0.9999999967561414,-3.2438585470305683e-07
863,2784.0581397395817,2784.0581468150785,7.0754967964603566e-06,1.0000000025414328,2.541432844187008e-07
864,2772.096038273234,2772.0960367031607,-1.5700734365964308e-06,0.9999999994336151,-5.663849357738864e-08
865,2755.9267228705594,2755.926718399019,-4.47154025096097e-06,0.9999999983774821,-1.6225178317888788e-07
866,2742.290263404965,2742.2902713429626,7.937997452245327e-06,1.0000000028946598,2.8946598243721696e-07
867,2726.257464550534,2726.257457378633,-7.171901415858883e-06,0.9999999973693235,-2.6306764893319725e-07
868,2713.691003385556,2713.6910061629396,2.777383542706957e-06,1.0000000010234709,1.0234708149313754e-07
869,2695.486146802651,2695.4861496302597,2.8276085686229635e-06,1.0000000010490162,1.0490161754223944e-07
870,2682.13746724277,2682.1374605368933,-6.705876785417786e-06,0.9999999974998013,-2.500198765841562e-07
871,2671.6836051654295,2671.6836121207534,6.955323897273047e-06,1.0000000026033486,2.6033486464585973e-07
872,2653.9454026988833,2653.94539910219,-3.5966932045994326e-06,0.999999998644775,-1.3552250174181574e-07
873,2640.2394991694878,2640.23949772502,-1.4444676708080806e-06,0.9999999994529029,-5.4709721268182356e-08
874,2624.200253650167,2624.200259139987,5.489820068760309e-06,1.0000000020919975,2.0919973851554086e-07
875,2610.9591422965987,2610.9591357958,-6.500798463093815e-06,0.9999999975101876,-2.4898124056340904e-07
876,2596.7151987158295,2596.7152028086607,4.092831204616232e-06,1.0000000015761572,1.5761571413916653e-07
