x,y,tau,rho_tau,lambda_plasma,I_magnitude,I_phase
1.9234240736264039,1.7951958020513104,-0.024752285265347614,0.12352956666771298,13948582477309.09,0.6690716237094684,-0.024738593449054824
2.0516523452014974,1.7951958020513104,-0.19676965942842062,0.10725770661718684,11411551261193.746,0.644425185126131,-0.19668245273822224
2.179880616776591,1.7951958020513104,-0.3150911894127853,0.09385435563407643,9337413624042.662,0.6223332807019244,-0.31497862019102685
2.3081088883516845,1.7951958020513104,-0.37200340687737676,0.08676392978871543,7709003368710.529,0.6031586588967307,-0.37188931109046475
2.436337159926778,1.7951958020513104,-0.3637985807836824,0.08780496627618072,6479407525017.221,0.58721616647048,-0.36369198155571697
2.5645654315018716,1.7951958020513104,-0.29101322015977377,0.09670786681333275,5591528716517.213,0.5747675787080576,-0.29092282115707946
2.6927937030769655,1.7951958020513104,-0.15839697448487236,0.11118297038286444,4991684966318.764,0.5660173010763624,-0.15834168060929654
2.821021974652059,1.7951958020513104,0.025389283949424822,0.1275043815721977,4637234360208.399,0.5611090128921925,0.025379271367517164
2.9492502462271526,1.7951958020513104,0.24832984916341208,0.14146473107116275,4500011176830.403,0.560123308111835,0.2482227969793588
3.077478517802246,1.7951958020513104,0.4958339155175423,0.14945995681877788,4567496784029.389,0.563076371980532,0.4956126401742268
3.2057067893773397,1.7951958020513104,0.7516929148172479,0.1494241318982021,4843113569336.14,0.5699197152712014,0.7513669635432386
3.333935060952433,1.7951958020513104,0.999152445501444,0.14136617148610114,5346393922369.945,0.5805409704762049,0.9987568067381067
3.4621633325275267,1.7951958020513104,1.2220206305429062,0.12736409931401538,6113212020628.56,0.5947657368787169,1.2216003323499485
3.5903916041026207,1.7951958020513104,1.4057312272733165,0.11102189722211261,7195737844447.87,0.6123604442076728,1.4053212843267628
3.7186198756777142,1.7951958020513104,1.5382903830875871,0.09653771201174866,8661179793292.112,0.6330361878551632,1.5379024248745456
3.8468481472528078,1.7951958020513104,1.6110516725532402,0.08762649790673827,10587665253142.01,0.6564534726821081,1.6106715852731834
3.9750764188279013,1.7951958020513104,1.6192753026867122,0.086570153174234,13054887497268.965,0.682227787519055,1.6188689148079316
4.103304690402995,1.7951958020513104,1.5624347402287482,0.09363584520480844,16126939264281.734,0.70993591882895,1.5619582239084941
4.231532961978089,1.7951958020513104,1.4442459509662873,0.10701207738701449,19826167661361.086,0.7391228998617183,1.4436620564556892
4.359761233553182,1.7951958020513104,1.272416689453225,0.12327637035833111,24101329478338.215,0.7693094811957185,1.2717181971665226
4.487989505128276,1.7951958020513104,1.0581412476179917,0.13826740008982064,28800912645876.78,0.7999999999999999,1.0573735409762919
4.616217776703369,1.7951958020513104,0.8153851746509923,0.14813836519916337,33669231189046.242,0.8306905188042812,0.8146484305601069
4.744446048278463,1.7951958020513104,0.560003215822939,0.15033845770158732,38380213856902.81,0.8608771001382817,0.5594195818780212
4.872674319853556,1.7951958020513104,0.30872337585187215,0.1442851096722777,42605984987485.43,0.8900640811710495,0.3083815838351143
5.00090259142865,1.7951958020513104,0.078039829645592,0.1315392671473275,46093464959844.36,0.9177722124809451,0.07795490064818543
5.129130863003743,1.7951958020513104,-0.11690587714075927,0.11540759299116209,48713706950469.484,0.9435465273178917,-0.11678819521658093
5.257359134578837,1.7951958020513104,-0.263347957191804,0.10006968703440881,50465708136353.445,0.9669638121448367,-0.2631095045142662
5.385587406153931,1.7951958020513104,-0.35173115218588963,0.08948284920461624,51443543820253.39,0.987639555792327,-0.35143811032309014
5.513815677729024,1.7951958020513104,-0.3763077464499196,0.08636719515188099,51790241370597.76,1.005234263121283,-0.3759964143419545
5.642043949304118,1.7951958020513104,-0.3354816564662031,0.09152318564785437,51658197816489.87,1.0194590295237953,-0.3351780511779275
5.770272220879211,1.7951958020513104,-0.23189802208166857,0.10363418529981434,51184332107515.95,1.0300802847287986,-0.23165296114661368
5.898500492454305,1.7951958020513104,-0.07228277476019142,0.11959262535711027,50478972863519.96,1.036923628019468,-0.0721927487447537
6.026728764029398,1.7951958020513104,0.13296006314151654,0.13527711871786746,49623807688256.81,1.0398766918881648,0.13277224985479374
6.154957035604492,1.7951958020513104,0.3703896561734295,0.14661197795565148,48674320703339.73,1.0388909871078076,0.36983521794922486
6.283185307179586,1.7951958020513104,0.6244117345840359,0.15067304136815116,47663601496739.36,1.0339826989236378,0.6234898018587329
0.0,1.9234240736264039,0.8720978822179415,0.09822641823202749,46351798647246.85,1.0252324212919426,0.8713187041233893
0.1282282715750936,1.9234240736264039,1.1258301641035113,0.09401164691186972,44767027280779.97,1.01278383352952,1.1249732880328969
0.2564565431501872,1.9234240736264039,1.3628325915392439,0.08257722605337398,43170455720867.4,0.9968413411032695,1.3620362561273271
0.38468481472528077,1.9234240736264039,1.567641931493515,0.06690653743917638,41548158684276.15,0.977666719298076,1.567001254726876
0.5129130863003744,1.9234240736264039,1.7269283026664217,0.0510162255578024,39873832240268.64,0.9555748148738692,1.7264614671287355
0.6411413578754679,1.9234240736264039,1.8303227789820398,0.038968588283043684,38110127321567.195,0.9309283762905317,1.82998655716005
0.7693696294505615,1.9234240736264039,1.8710811512899912,0.03384754833530737,36210929032239.54,0.9041320973882143,1.870804920324077
0.8975979010256552,1.9234240736264039,1.8465331293136238,0.036969765311860414,34126075781789.125,0.8756259723256691,1.846246616305213
1.0258261726007487,1.9234240736264039,1.758267175248612,0.047541412713271634,31810132596898.543,0.8458780708883296,1.7579180104963896
1.1540544441758422,1.9234240736264039,1.6120287841038483,0.06285832419643383,29236022014767.15,0.8153768527953714,1.6115967011987051
1.2822827157509358,1.9234240736264039,1.4173463647276148,0.07899569394950054,26411799379827.332,0.7846231472046291,1.4168536053339384
1.4105109873260295,1.9234240736264039,1.1869199028702306,0.09180791501764912,23394758880283.367,0.7541219291116708,1.1864269221470103
1.538739258901123,1.9234240736264039,0.9358090888408016,0.09799106859099135,20293875509232.086,0.7243740276743312,0.9353889241041026
1.6669675304762166,1.9234240736264039,0.6804569725445656,0.09594324431660622,17253833418465.44,0.6958679026117861,0.6801600754220175
1.7951958020513104,1.9234240736264039,0.43760176463040595,0.0861915515123571,14423364626646.72,0.6690716237094684,0.43743496500583146
1.9234240736264039,1.9234240736264039,0.22315755483192556,0.07125850313113177,11921286649953.77,0.644425185126131,0.22309030881560124
2.0516523452014974,1.9234240736264039,0.05115770327240115,0.05500128917959533,9815581942813.947,0.6223332807019244,0.051146449526433775
2.179880616776591,1.9234240736264039,-0.06716023050912343,0.04160904563869576,8121963474120.833,0.6031586588967307,-0.06714971792637082
2.3081088883516845,1.9234240736264039,-0.12407554571955813,0.03452559499134632,6817150766117.765,0.58721616647048,-0.12406040882580872
2.436337159926778,1.9234240736264039,-0.11587685181232404,0.03557016283446658,5857237360345.215,0.5747675787080577,-0.11586307929106088
2.5645654315018716,1.9234240736264039,-0.0431000771927709,0.04447379055923971,5193675253959.103,0.5660173010763624,-0.04309391889242342
2.6927937030769655,1.9234240736264039,0.08950376490964206,0.05894747783055228,4783953653870.779,0.5611090128921926,0.0894872216553595
2.821021974652059,1.9234240736264039,0.2732715083702648,0.07526663464097541,4597360814210.113,0.5601233081118351,0.2732081736321732
2.9492502462271526,1.9234240736264039,0.4961853262718632,0.08922628723790031,4617490465813.764,0.563076371980532,0.4960516992440149
3.077478517802246,1.9234240736264039,0.7436538525221019,0.09722549211057956,4843113569336.14,0.5699197152712013,0.7434415424388828
3.2057067893773397,1.9234240736264039,0.999470701529269,0.09720068437896216,5288508385100.781,0.5805409704762049,0.9991958658078945
3.333935060952433,1.9234240736264039,1.2468863703234243,0.08916051805835287,5983764061792.263,0.594765736878717,1.2465857090027628
3.4621633325275267,1.9234240736264039,1.469714782003857,0.07517956259466294,6975051431011.819,0.612360444207673,1.4694292346146045
3.5903916041026207,1.9234240736264039,1.6533935728105942,0.05885693723337701,8324332741405.653,0.6330361878551631,1.6531501865914189
3.7186198756777142,1.9234240736264039,1.78592894741351,0.04438745182803648,10107364728740.617,0.6564534726821082,1.7857313271392017
3.8468481472528078,1.9234240736264039,1.8586713604555818,0.035485574064465085,12408107021553.953,0.6822277875190549,1.8585004875378395
3.9750764188279013,1.9234240736264039,1.8668778852153,0.03443376200145944,15306967276012.7,0.7099359188289501,1.8666978170725876
4.103304690402995,1.9234240736264039,1.8100227910847921,0.04149742828346245,18860331370294.16,0.7391228998617181,1.8097871261731502
4.231532961978089,1.9234240736264039,1.6918289271575875,0.05485980116475239,23070794695306.09,0.7693094811957186,1.6914909587203453
4.359761233553182,1.9234240736264039,1.520015045407149,0.07109323311464452,27852856518693.234,0.7999999999999999,1.5195470994311786
4.487989505128276,1.9234240736264039,1.305784229942339,0.08603788322181832,33007266693663.35,0.8306905188042814,1.305202443240948
4.616217776703369,1.9234240736264039,1.063101469494828,0.09585795034471456,38223708571066.71,0.8608771001382816,1.0624773328247628
4.744446048278463,1.9234240736264039,0.8078095189649658,0.0980175564201113,43126465519823.63,0.8900640811710497,0.8072484841426771
4.872674319853556,1.9234240736264039,0.5566187410609977,0.09194309198367262,47356104681412.06,0.9177722124809449,0.5562104860997703
5.00090259142865,1.9234240736264039,0.3260093476939187,0.07919381856341953,50654187670193.125,0.9435465273178916,0.3257838029128415
5.129130863003743,1.9234240736264039,0.13111787380862414,0.0630680562808794,52911769630493.51,0.9669638121448365,0.13104070704807513
5.257359134578837,1.9234240736264039,-0.015287729269944594,0.04773715165727692,54164744389084.09,0.987639555792327,-0.015280602249610142
5.385587406153931,1.9234240736264039,-0.10364796117412478,0.03715342639895859,54549933592393.51,1.0052342631212834,-0.10360920805843409
5.513815677729024,1.9234240736264039,-0.12821237086684817,0.034034700941017536,54250074195110.21,1.0194590295237949,-0.1281675120772985
5.642043949304118,1.9234240736264039,-0.08738499800780888,0.039180318008637485,53449477419820.47,1.0300802847287982,-0.08734914891327142
5.770272220879211,1.9234240736264039,0.01618473682986465,0.0512731404558093,52308058568599.33,1.036923628019468,0.01617594111804233
5.898500492454305,1.9234240736264039,0.17576107818061787,0.06720740591188662,50951274994226.26,1.039876691888165,0.1756361535199024
6.026728764029398,1.9234240736264039,0.3809270894740286,0.08287009482458418,49469980856424.88,1.0388909871078076,0.3806011521194498
6.154957035604492,1.9234240736264039,0.6182354329957416,0.09420364796072489,47924832867198.27,1.0339826989236378,0.6176641202138807
6.283185307179586,1.9234240736264039,0.8721079250563778,0.09829935599336773,46351798647246.85,1.0252324212919426,0.8713187041233889
0.0,2.0516523452014974,0.9923543001894618,0.0666430470744911,44523008654354.41,1.01278383352952,0.9917900138232459
0.1282282715750936,2.0516523452014974,1.2460256027629193,0.06247314688257767,42476115217536.47,0.9968413411032694,1.2454445977327535
0.2564565431501872,2.0516523452014974,1.482993868120096,0.051081338526931884,40465676994017.05,0.9776667192980759,1.4825075658271838
0.38468481472528077,2.0516523452014974,1.6878010306256386,0.035434736278948525,38479541216032.69,0.9555748148738693,1.6874725644267325
0.5129130863003744,2.0516523452014974,1.8471075315824563,0.019547591959300788,36495051170761.54,0.9309283762905317,1.8469327768285921
0.6411413578754679,2.0516523452014974,1.950528858242064,0.0074908556639822765,34480899110639.566,0.9041320973882141,1.9504578668599066
0.7693696294505615,2.0516523452014974,1.9913082465946854,0.0023592400429667242,32399630675565.414,0.8756259723256692,1.991276230023934
0.8975979010256552,2.0516523452014974,1.966770793884933,0.005474530008970604,30212012788643.62,0.8458780708883296,1.9667179260050696
1.0258261726007487,2.0516523452014974,1.8785084278708757,0.016040451430385683,27884468131924.76,0.8153768527953713,1.8783893201962463
1.1540544441758422,2.0516523452014974,1.7322752878726613,0.031346322622539564,25400005689570.938,0.784623147204629,1.7320680108985618
1.2822827157509358,2.0516523452014974,1.5376089934734811,0.04746272018560335,22770992376736.074,0.7541219291116708,1.537324915033795
1.4105109873260295,2.0516523452014974,1.3072142280811567,0.06024581653624094,20048954739562.37,0.724374027674331,1.306898231846867
1.538739258901123,2.0516523452014974,1.0561478060349103,0.06639925936535107,17324478477039.602,0.6958679026117861,1.0558602338039593
1.6669675304762166,2.0516523452014974,0.8008437353758471,0.06432901076279164,14712626848066.426,0.6690716237094685,0.800631385121874
1.7951958020513104,2.0516523452014974,0.558030270539487,0.054565144793965605,12327063660466.664,0.6444251851261309,0.557906274705688
1.9234240736264039,2.0516523452014974,0.3436157371872775,0.0396279000758876,10254027984286.03,0.6223332807019244,0.34356161851545786
2.0516523452014974,2.0516523452014974,0.17163329961649515,0.02337044892982515,8537888673101.224,0.6031586588967307,0.17161775922629044
2.179880616776591,2.0516523452014974,0.053323646068232006,0.009979166099049707,7182335623916.685,0.5872161664704802,0.053321591773485826
2.3081088883516845,2.0516523452014974,-0.00358914171628693,0.0028968355182203698,6162549585628.18,0.5747675787080576,-0.003589099125952066
2.436337159926778,2.0516523452014974,0.004608293249272682,0.003942506726883485,5440477958224.224,0.5660173010763624,0.004608230408795765
2.5645654315018716,2.0516523452014974,0.07738054269712326,0.012847321116027606,4977538020897.859,0.5611090128921925,0.07737739080743322
2.6927937030769655,2.0516523452014974,0.20997638390378734,0.027322645343645997,4742818532965.931,0.560123308111835,0.2099585313552161
2.821021974652059,2.0516523452014974,0.3937323933079244,0.04364461734823629,4717381556032.754,0.563076371980532,0.39367948333202984
2.9492502462271526,2.0516523452014974,0.6166308120481484,0.057609188159210255,4896124023438.174,0.5699197152712013,0.6165230089438715
3.077478517802246,2.0516523452014974,0.8640808428561563,0.06561612965416641,5288508385100.781,0.5805409704762049,0.8639128521387393
3.2057067893773397,2.0516523452014974,1.1198773394514119,0.06560191379404705,5918977702493.242,0.5947657368787169,1.1196671755077512
3.333935060952433,2.0516523452014974,1.3672727750297393,0.05757419359653661,6827353924778.454,0.6123604442076728,1.3670570187026194
3.4621633325275267,2.0516523452014974,1.590083321812623,0.04360558197412893,8069033399397.725,0.6330361878551631,1.5899005443144612
3.5903916041026207,2.0516523452014974,1.7737480074991434,0.027293199295278098,9714273245539.42,0.6564534726821082,1.7736214962912755
3.7186198756777142,2.0516523452014974,1.906272498429794,0.012831211375071167,11845223688279.658,0.6822277875190551,1.9062026368390583
3.8468481472528078,2.0516523452014974,1.979004883881287,0.003935339453789504,14548611634985.172,0.7099359188289501,1.9789717972376961
3.9750764188279013,2.0516523452014974,1.987199703486677,0.002889853477937485,17901380439824.36,0.7391228998617181,1.9871691267724443
4.103304690402995,2.0516523452014974,1.9303308878258099,0.009960058792458669,21946895656365.395,0.7693094811957184,1.9302584358730068
4.231532961978089,2.0516523452014974,1.8121246158899018,0.02332580745531141,26661912364549.582,0.7999999999999998,1.811962268420202
4.359761233553182,2.0516523452014974,1.640305836086508,0.03955444077089714,31920747602575.14,0.8306905188042811,1.6400184091310352
4.487989505128276,2.0516523452014974,1.4260835216696273,0.05448338657745518,37472199342541.78,0.8608771001382817,1.4256737529408046
4.616217776703369,2.0516523452014974,1.1834245592362018,0.06427920133336842,42950606160664.11,0.8900640811710495,1.1829486425246196
4.744446048278463,2.0516523452014974,0.9281682215997892,0.06641227666877973,47934613324770.11,0.9177722124809449,0.9277197938425337
4.872674319853556,2.0516523452014974,0.6770180444229501,0.060315115988799115,52041759411042.945,0.9435465273178918,0.676681795799627
5.00090259142865,2.0516523452014974,0.44644760130785766,0.04754985330958147,55019477609252.55,0.9669638121448366,0.4462551126126981
5.129130863003743,2.0516523452014974,0.2515890758496994,0.031414411338450667,56790097336319.15,0.987639555792327,0.2515120167479318
5.257359134578837,2.0516523452014974,0.10520815706213207,0.016078190187737474,57435452343589.2,1.0052342631212832,0.10519070745024652
5.385587406153931,2.0516523452014974,0.016863111084776665,0.00549152808387241,57140840946258.89,1.019459029523795,0.016862101641422548
5.513815677729024,2.0516523452014974,-0.007696406698791994,0.002370968540127692,56131228697055.56,1.0300802847287982,-0.007696202377441842
5.642043949304118,2.0516523452014974,0.03312483740412183,0.007515477566415954,54622934015513.97,1.036923628019468,0.03312216078658525
5.770272220879211,2.0516523452014974,0.1366758570930118,0.019608419821469367,52797474381037.8,1.039876691888165,0.13664725081789897
5.898500492454305,2.0516523452014974,0.2962177541880678,0.0355458777610484,50793333200251.14,1.0388909871078076,0.296107463219759
6.026728764029398,2.0516523452014974,0.5013305622715049,0.05121906688773435,48708241434687.1,1.0339826989236378,0.5010724618193064
6.154957035604492,2.0516523452014974,0.7385689312549104,0.06257706670160487,46605840379378.31,1.0252324212919426,0.7381354299137374
6.283185307179586,2.0516523452014974,0.9923688721329081,0.06670868500644045,44523008654354.41,1.0127838335295203,0.9917900138232456
0.0,2.179880616776591,0.967887596178815,0.07339361465004325,42244584023243.22,0.9968413411032695,0.9672948630390298
0.1282282715750936,2.179880616776591,1.2215662696810374,0.06921825040016702,39814839330562.13,0.977666719298076,1.2209494469485371
0.2564565431501872,2.179880616776591,1.458539568528588,0.057822125240903556,37477008248628.54,0.9555748148738694,1.4580124150429676
0.38468481472528077,2.179880616776591,1.6633507879061435,0.04217272259543873,35218907910444.65,0.9309283762905318,1.6629774136425162
0.5129130863003744,2.179880616776591,1.822659470178142,0.026284199282842063,33019626694989.195,0.9041320973882141,1.8224376260443758
0.6411413578754679,2.179880616776591,1.926080684378362,0.014227631897193482,30851691088939.21,0.8756259723256691,1.9259627160756905
0.7693696294505615,2.179880616776591,1.9668577648156311,0.009097507940267067,28683580924351.863,0.8458780708883296,1.9667810792397176
0.8975979010256552,2.179880616776591,1.942315804844004,0.012215488760602744,26483571083522.426,0.8153768527953713,1.9422227752208534
1.0258261726007487,2.179880616776591,1.8540464182065273,0.02278541447367969,24225787244372.812,0.784623147204629,1.8538941694120297
1.1540544441758422,2.179880616776591,1.7078038649844967,0.03809627721176297,21898672165745.27,0.7541219291116706,1.7075728601143454
1.2822827157509358,2.179880616776591,1.5131272406441378,0.05421737458787878,19514396274494.598,0.7243740276743312,1.5128297642495787
1.4105109873260295,2.179880616776591,1.2827238231199007,0.0670034193559039,17115394480205.549,0.6958679026117862,1.2824030810626508
1.538739258901123,2.179880616776591,1.0316525110396473,0.07315778233734625,14772867048620.879,0.6690716237094685,1.031365083019743
1.6669675304762166,2.179880616776591,0.7763473468432,0.07108749087187775,12574284327093.996,0.6444251851261309,0.776136234337658
1.7951958020513104,2.179880616776591,0.5335347456553686,0.06132376285861901,10603054808600.777,0.6223332807019244,0.5334111239214718
1.9234240736264039,2.179880616776591,0.31912099143716094,0.04638706660886449,8919262239442.963,0.6031586588967306,0.31906646773124164
2.0516523452014974,2.179880616776591,0.14713841775730363,0.030130184174769134,7550142544378.716,0.5872161664704801,0.14712260844207417
2.179880616776591,2.179880616776591,0.02882810445705134,0.016739223825133626,6492668409652.371,0.5747675787080576,0.028826440989269564
2.3081088883516845,2.179880616776591,-0.028085147904954866,0.0096570129985402,5724066334422.532,0.5660173010763624,-0.02808424991016834
2.436337159926778,2.179880616776591,-0.01988759661401189,0.010702703540375112,5214069914801.622,0.5611090128921925,-0.019886920375420503
2.5645654315018716,2.179880616776591,0.05288550404227436,0.019607465562605342,4934738352859.177,0.560123308111835,0.05288224002321696
2.6927937030769655,2.179880616776591,0.18548338769336278,0.03408265002384611,4866636658551.653,0.5630763719805321,0.18546338057099984
2.821021974652059,2.179880616776591,0.3692436161075021,0.05040418303203692,5002042848862.85,0.5699197152712013,0.3691843325478136
2.9492502462271526,2.179880616776591,0.5921493228769203,0.0643673083462541,5346393922369.946,0.580540970476205,0.5920278581596553
3.077478517802246,2.179880616776591,0.839609317573458,0.0723708068378286,5918977702493.242,0.5947657368787169,0.8394177013545231
3.2057067893773397,2.179880616776591,1.0954161786066403,0.0723509263637662,6753433997477.745,0.6123604442076729,1.095172024723535
3.333935060952433,2.179880616776591,1.3428192037949471,0.06431672786802406,7898170700736.317,0.6330361878551631,1.3425618679184028
3.4621633325275267,2.179880616776591,1.5656325242909834,0.050343162496107347,9416345754566.402,0.656453472682108,1.565405393530245
3.5903916041026207,2.179880616776591,1.749295615391906,0.034028739135917634,11384544107257.36,0.6822277875190551,1.7491263455070594
3.7186198756777142,2.179880616776591,1.8818166953176614,0.019566949909489623,13888626111215.242,0.7099359188289502,1.8817074860548422
3.8468481472528078,2.179880616776591,1.9545470367078994,0.010671411231423556,17014489353306.213,0.7391228998617182,1.9544766464534797
3.9750764188279013,2.179880616776591,1.9627437082167292,0.009624334828341349,20831008793224.504,0.7693094811957185,1.9626739759882281
4.103304690402995,2.179880616776591,1.9058817962580994,0.01669026486364262,25363071207208.156,0.8,1.9057632850887904
4.231532961978089,2.179880616776591,1.78768662995116,0.030050387866327216,30555866850481.812,0.8306905188042812,1.7874671176359858
4.359761233553182,2.179880616776591,1.6158797242873377,0.04627542770827682,36238705507726.56,0.8608771001382814,1.615523258346819
4.487989505128276,2.179880616776591,1.4016645990147132,0.06120643671771642,42106162277348.414,0.8900640811710497,1.4011786021565882
4.616217776703369,2.179880616776591,1.1590032905924317,0.07101082804148551,47739147494699.31,0.9177722124809451,1.1584534917404035
4.744446048278463,2.179880616776591,0.9037342208400032,0.07315582920243423,52677508652611.48,0.9435465273178918,0.9032246430583174
4.872674319853556,2.179880616776591,0.6525651216115593,0.0670692143071305,56526627873392.28,0.9669638121448364,0.6521866450154108
5.00090259142865,2.179880616776591,0.42197603950428564,0.054310525616862795,59052296126988.18,0.9876395557923271,0.42175996182848186
5.129130863003743,2.179880616776591,0.22710374279292303,0.0381782038456886,60219335767885.58,1.0052342631212834,0.2270168659637155
5.257359134578837,2.179880616776591,0.08071478223952655,0.022843339002826514,60163410492200.734,1.0194590295237949,0.08069555666603023
5.385587406153931,2.179880616776591,-0.007634046466697756,0.012257306337573355,59122234553287.086,1.0300802847287984,-0.007633049142793724
5.513815677729024,2.179880616776591,-0.03219450577068241,0.00913690173915741,57363561803356.72,1.036923628019468,-0.0321913531616581
5.642043949304118,2.179880616776591,0.008628332906672113,0.014281090714757326,55134008759263.37,1.039876691888165,0.008627010002368984
5.770272220879211,2.179880616776591,0.11218367653230694,0.02637306650173328,52633809628349.25,1.0388909871078076,0.1121521000336827
5.898500492454305,2.179880616776591,0.27173220423100813,0.04230845911421523,50011216781561.06,1.0339826989236378,0.27161231243554274
6.026728764029398,2.179880616776591,0.47685260067160445,0.05797810787993937,47367687890654.914,1.0252324212919426,0.47657731103509016
6.154957035604492,2.179880616776591,0.7140980693817496,0.06933162019825821,44767027280779.984,1.0127838335295203,0.7136402791295213
6.283185307179586,2.179880616776591,0.9679051069933285,0.07345846186644413,42244584023243.21,0.9968413411032695,0.9672948630390293
0.0,2.3081088883516845,0.8021886328339046,0.11473433884436601,39597814368331.3,0.9776667192980759,0.8014136218679572
0.1282282715750936,2.3081088883516845,1.0559370875129293,0.11051310885121848,36874239425919.26,0.9555748148738694,1.0550682057774647
0.2564565431501872,2.3081088883516845,1.292954555291868,0.09907183810836018,34301326381653.434,0.9309283762905317,1.292131173871895
0.38468481472528077,2.3081088883516845,1.4977810642945342,0.08339293988286262,31865010583675.195,0.904132097388214,1.4970961724714438
0.5129130863003744,2.3081088883516845,1.6570817474607598,0.06749394131867027,29544221552841.113,0.8756259723256691,1.6565563848733034
0.6411413578754679,2.3081088883516845,1.7604831284494327,0.05544071877991491,27313181031723.254,0.8458780708883294,1.7600814749046179
0.7693696294505615,2.3081088883516845,1.801238647172436,0.0503197490956119,25143761842494.08,0.8153768527953713,1.8008998380686452
0.8975979010256552,2.3081088883516845,1.7766772508103414,0.05344843150073862,23008699879274.047,0.7846231472046291,1.7763415340497808
1.0258261726007487,2.3081088883516845,1.6883879188297688,0.06403161894016567,20886317086119.332,0.7541219291116708,1.6880129282409575
1.1540544441758422,2.3081088883516845,1.5421195011680862,0.0793609606478315,18766831039133.28,0.7243740276743312,1.541691618943273
1.2822827157509358,2.3081088883516845,1.3474078989447995,0.09550542789777297,16659052535140.748,0.6958679026117862,1.3469485230785063
1.4105109873260295,2.3081088883516845,1.116962389257196,0.10831530807711641,14594577693976.389,0.6690716237094685,1.1165218398915782
1.538739258901123,2.3081088883516845,0.8658480592589965,0.11448858667346501,12625769178678.633,0.6444251851261309,0.8654838418486704
1.6669675304762166,2.3081088883516845,0.6105054699217253,0.1124297221889133,10815700281218.48,0.6223332807019243,0.6102549931665854
1.7951958020513104,2.3081088883516845,0.36766454001903176,0.10267094678630764,9222856278725.271,0.6031586588967306,0.3675298827503993
1.9234240736264039,2.3081088883516845,0.1532315355781392,0.08773536643445436,7887395101630.944,0.5872161664704801,0.15318522656016909
2.0516523452014974,2.3081088883516845,-0.01876306712360277,0.071478053473289,6825157518819.497,0.5747675787080576,-0.01875863272899836
2.179880616776591,2.3081088883516845,-0.13708012841415237,0.058086466776263224,6030696248015.901,0.5660173010763624,-0.13705480018180294
2.3081088883516845,2.3081088883516845,-0.1939961596103646,0.05100406738919265,5485856627637.727,0.5611090128921925,-0.19396549108124084
2.436337159926778,2.3081088883516845,-0.1857980293472764,0.05205021599530233,5169236412667.22,0.560123308111835,-0.18576816154649298
2.5645654315018716,2.3081088883516845,-0.11302066805281247,0.060956065243442804,5063566822441.1455,0.5630763719805321,-0.11299900114785554
2.6927937030769655,2.3081088883516845,0.019586927720128725,0.0754326725219974,5160304462714.327,0.5699197152712012,0.019582139399927367
2.821021974652059,2.3081088883516845,0.2033655125501879,0.0917547646109462,5462053526130.84,0.5805409704762049,0.20330309137674107
2.9492502462271526,2.3081088883516845,0.4263012550438416,0.10571464338341086,5983764061792.263,0.5947657368787168,0.4261466169885827
3.077478517802246,2.3081088883516845,0.6738028901784076,0.11370696628936547,6753433997477.745,0.6123604442076729,0.6735364601834506
3.2057067893773397,2.3081088883516845,0.9296576878272415,0.11366567955184435,7812657014110.506,0.6330361878551631,0.9292907835524624
3.333935060952433,2.3081088883516845,1.177105743914042,0.1056026417001,9216953563765.186,0.6564534726821079,1.1766806267473306
3.4621633325275267,2.3081088883516845,1.3999529013121434,0.09160018002546541,11035391002746.5,0.6822277875190547,1.3995241523591724
3.5903916041026207,2.3081088883516845,1.5836361285019513,0.07526375686121062,13348475361320.94,0.7099359188289501,1.5832451043359868
3.7186198756777142,2.3081088883516845,1.7161681752655824,0.06078841863077034,16242641361947.61,0.7391228998617182,1.7158262448837696
3.8468481472528078,2.3081088883516845,1.7889089514973238,0.05188366600893842,19798974638987.332,0.7693094811957185,1.7885954052824073
3.9750764188279013,2.3081088883516845,1.797123314407632,0.05082643961547378,24073489372393.094,0.7999999999999999,1.7967927348171555
4.103304690402995,2.3081088883516845,1.7402885798949366,0.05788065816353098,29067330809968.094,0.8306905188042812,1.739882043917718
4.231532961978089,2.3081088883516845,1.6221236955816727,0.0712345765897907,34689195695359.77,0.8608771001382817,1.6215858764649131
4.359761233553182,2.3081088883516845,1.450335568768677,0.08747072190714625,40720129632131.516,0.8900640811710496,1.4496420171757465
4.487989505128276,2.3081088883516845,1.2361107046533768,0.10243763904391369,46800556990392.84,0.9177722124809449,1.2352973609855158
4.616217776703369,2.3081088883516845,0.9934017957136904,0.1122973294807142,52462702435544.87,0.9435465273178916,0.9925722505693308
4.744446048278463,2.3081088883516845,0.7380532621435741,0.11450001471007851,57217164880704.016,0.9669638121448367,0.737343401887245
4.872674319853556,2.3081088883516845,0.4867920947088696,0.10845670552203018,60669917514416.3,0.987639555792327,0.48630540384433824
5.00090259142865,2.3081088883516845,0.2561196800740145,0.09572120524033287,62618136173918.33,1.0052342631212832,0.2558787206574094
5.129130863003743,2.3081088883516845,0.06118537401375732,0.079596986602462,63079517432848.37,1.0194590295237949,0.06113562479264302
5.257359134578837,2.3081088883516845,-0.0852426930404913,0.06426311809901923,62249613546831.61,1.0300802847287982,-0.08518568450504228
5.385587406153931,2.3081088883516845,-0.1736118689816906,0.05367618082068911,60420233700103.164,1.0369236280194678,-0.17351429031386625
